MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,SCH_OP_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
7,2,7/11/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1050.0,-22.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,2,7/11/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1934.0,208.0,0.0,0.0,N,111.0,607.0,0.0,21.0,187.0,0.0
7,2,7/11/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,2308.0,6.0,0.0,0.0,N,83.0,209.0,,,,0.0
7,2,7/11/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,1933.0,-2.0,0.0,0.0,N,166.0,1053.0,,,,0.0
7,2,7/11/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1429,1604,1529.0,-35.0,0.0,0.0,N,95.0,209.0,,,,0.0
7,2,7/11/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,26,2351.0,-35.0,0.0,0.0,N,96.0,209.0,,,,0.0
7,2,7/11/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,1845.0,109.0,0.0,0.0,N,116.0,607.0,0.0,0.0,109.0,0.0
7,2,7/11/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,1041.0,37.0,0.0,0.0,N,113.0,607.0,0.0,0.0,0.0,0.0
7,2,7/11/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2119.0,5.0,0.0,0.0,N,114.0,607.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,2119.0,-13.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1049.0,-23.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1703.0,57.0,0.0,0.0,N,111.0,607.0,0.0,11.0,40.0,0.0
7,2,7/18/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,2311.0,9.0,0.0,0.0,N,83.0,209.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,,,1.0,0.0,N,166.0,1053.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1429,1604,2347.0,463.0,0.0,0.0,N,95.0,209.0,0.0,96.0,367.0,0.0
7,2,7/18/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,26,,,1.0,0.0,N,96.0,209.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,1647.0,-9.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,957.0,-7.0,0.0,0.0,N,113.0,607.0,,,,0.0
7,2,7/18/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2051.0,-23.0,0.0,0.0,N,114.0,607.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,2132.0,0.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1049.0,-23.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1554.0,-12.0,0.0,0.0,N,111.0,607.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,222.0,200.0,0.0,0.0,N,83.0,209.0,0.0,0.0,143.0,0.0
7,2,7/25/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,1236.0,1021.0,0.0,0.0,N,166.0,1053.0,0.0,0.0,465.0,0.0
7,2,7/25/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1429,1604,,,1.0,0.0,N,95.0,209.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,26,,,1.0,0.0,N,96.0,209.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,1655.0,-1.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,954.0,-10.0,0.0,0.0,N,113.0,607.0,,,,0.0
7,2,7/25/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2113.0,-1.0,0.0,0.0,N,114.0,607.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,,,1.0,0.0,N,116.0,607.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1052.0,-20.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1604.0,-2.0,0.0,0.0,N,111.0,607.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2137,2302,2241.0,-21.0,0.0,0.0,N,85.0,209.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1639,1920,1940.0,20.0,0.0,0.0,N,161.0,1053.0,14.0,6.0,0.0,0.0
7,3,7/5/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1359,1523,1520.0,-3.0,0.0,0.0,N,84.0,209.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,21,13.0,-8.0,0.0,0.0,N,91.0,209.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,,,1.0,0.0,N,116.0,607.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,1002.0,-2.0,0.0,0.0,N,113.0,607.0,,,,0.0
7,3,7/5/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2258.0,104.0,0.0,0.0,N,114.0,607.0,104.0,0.0,0.0,0.0
7,3,7/12/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,2339.0,127.0,0.0,0.0,N,116.0,607.0,84.0,43.0,0.0,0.0
7,3,7/12/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1053.0,-19.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,,,1.0,0.0,N,111.0,607.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,2256.0,-6.0,0.0,0.0,N,83.0,209.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,2009.0,34.0,0.0,0.0,N,166.0,1053.0,0.0,13.0,6.0,0.0
7,3,7/12/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1429,1604,1547.0,-17.0,0.0,0.0,N,95.0,209.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,26,24.0,-2.0,0.0,0.0,N,96.0,209.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,,,1.0,0.0,N,116.0,607.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,,,1.0,0.0,N,113.0,607.0,,,,0.0
7,3,7/12/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2328.0,134.0,0.0,0.0,N,114.0,607.0,79.0,55.0,0.0,0.0
7,3,7/19/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,2128.0,-4.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,3,7/19/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1053.0,-19.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,3,7/19/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1622.0,16.0,0.0,0.0,N,111.0,607.0,0.0,0.0,16.0,0.0
7,3,7/19/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,2317.0,15.0,0.0,0.0,N,83.0,209.0,0.0,6.0,0.0,0.0
7,3,7/19/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,2129.0,114.0,0.0,0.0,N,166.0,1053.0,0.0,0.0,0.0,0.0
7,3,7/19/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1429,1604,1554.0,-10.0,0.0,0.0,N,95.0,209.0,,,,0.0
7,3,7/19/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,26,26.0,0.0,0.0,0.0,N,96.0,209.0,,,,0.0
7,3,7/19/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,1657.0,1.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,3,7/19/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,1009.0,5.0,0.0,0.0,N,113.0,607.0,,,,0.0
7,3,7/19/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2059.0,-15.0,0.0,0.0,N,114.0,607.0,,,,0.0
7,3,7/26/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,231.0,,0.0,1.0,N,116.0,607.0,,,,1.0
7,3,7/26/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1118.0,6.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,3,7/26/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,2059.0,293.0,0.0,0.0,N,111.0,607.0,0.0,9.0,284.0,0.0
7,3,7/26/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,2353.0,51.0,0.0,0.0,N,83.0,209.0,0.0,0.0,44.0,0.0
7,3,7/26/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,1943.0,8.0,0.0,0.0,N,166.0,1053.0,,,,0.0
7,3,7/26/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1429,1604,1528.0,-36.0,0.0,0.0,N,95.0,209.0,,,,0.0
7,3,7/26/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,26,2358.0,-28.0,0.0,0.0,N,96.0,209.0,,,,0.0
7,3,7/26/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,1831.0,95.0,0.0,0.0,N,116.0,607.0,0.0,0.0,95.0,0.0
7,3,7/26/2023 12:00:00 AM,UA,,OO,5574,ORD,SYR,711,1004,1005.0,1.0,0.0,0.0,N,113.0,607.0,,,,0.0
7,3,7/26/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2338.0,144.0,0.0,0.0,N,114.0,607.0,0.0,9.0,132.0,0.0
7,4,7/6/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,2124.0,-8.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1048.0,-24.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1546.0,-20.0,0.0,0.0,N,111.0,607.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2139,2302,2246.0,-16.0,0.0,0.0,N,83.0,209.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1649,1935,2221.0,166.0,0.0,0.0,N,166.0,1053.0,0.0,0.0,158.0,0.0
7,4,7/6/2023 12:00:00 AM,DL,,9E,5118,JFK,SYR,1359,1523,1507.0,-16.0,0.0,0.0,N,84.0,209.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,DL,,9E,5464,JFK,SYR,2250,21,16.0,-5.0,0.0,0.0,N,91.0,209.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,UA,,OO,4802,ORD,SYR,1400,1656,1645.0,-11.0,0.0,0.0,N,116.0,607.0,,,,0.0
7,4,7/6/2023 12:00:00 AM,UA,,UA,210,ORD,SYR,1820,2114,2053.0,-21.0,0.0,0.0,N,114.0,607.0,,,,0.0
7,4,7/13/2023 12:00:00 AM,AA,,MQ,3402,ORD,SYR,1836,2132,2149.0,17.0,0.0,0.0,N,116.0,607.0,0.0,17.0,0.0,0.0
7,4,7/13/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,814,1112,1045.0,-27.0,0.0,0.0,N,118.0,607.0,,,,0.0
7,4,7/13/2023 12:00:00 AM,AA,,MQ,3949,ORD,SYR,1315,1606,1550.0,-16.0,0.0,0.0,N,111.0,607.0,,,,0.0
